    ITER        TIME      CPUDT          DT      CFL     DNUM         DIV              MOM              TKE             MASS
    2040   2.040E+04     0.0037   1.000E+01   0.0000   0.0034   1.360E-16   9.39641883E-19   5.73414712E-31   2.92782448E+02
    2050   2.050E+04     0.0037   1.000E+01   0.0000   0.0034   2.108E-16  -5.74627151E-18   7.26915864E-31   2.92781392E+02
    2060   2.060E+04     0.0037   1.000E+01   0.0000   0.0034   1.706E-16   2.61039743E-16   6.90678706E-31   2.92780336E+02
    2070   2.070E+04     0.0039   1.000E+01   0.0000   0.0034   2.363E-16  -6.41124885E-17   6.34266116E-31   2.92779281E+02
    2080   2.080E+04     0.0048   1.000E+01   0.0000   0.0034   2.208E-16   1.66244333E-17   6.78052935E-31   2.92778226E+02
    2090   2.090E+04     0.0037   1.000E+01   0.0000   0.0034   1.777E-16   1.28044277E-16   5.10528732E-31   2.92777171E+02
    2100   2.100E+04     0.0037   1.000E+01   0.0000   0.0034   2.159E-16   2.54859791E-16   8.06826179E-31   2.92776115E+02
    2110   2.110E+04     0.0037   1.000E+01   0.0000   0.0034   1.983E-16   5.48244899E-17   6.71069621E-31   2.92775060E+02
    2120   2.120E+04     0.0040   1.000E+01   0.0000   0.0034   1.581E-16   2.95914913E-16   6.11896782E-31   2.92774006E+02
    2130   2.130E+04     0.0043   1.000E+01   0.0000   0.0034   2.412E-16   2.79109779E-16   7.28419493E-31   2.92772951E+02
    2140   2.140E+04     0.0038   1.000E+01   0.0000   0.0034   1.920E-16   1.37368415E-16   5.18800994E-31   2.92771896E+02
    2150   2.150E+04     0.0037   1.000E+01   0.0000   0.0034   1.895E-16   2.27321055E-17   7.76726648E-31   2.92770842E+02
    2160   2.160E+04     0.0047   1.000E+01   0.0000   0.0034   2.108E-16   4.44089210E-16   6.80788358E-31   2.92769787E+02
    2170   2.170E+04     0.0062   1.000E+01   0.0000   0.0034   1.742E-16  -1.88253637E-16   7.34101447E-31   2.92768733E+02
    2180   2.180E+04     0.0037   1.000E+01   0.0000   0.0034   1.874E-16   4.48498299E-17   6.89444656E-31   2.92767679E+02
    2190   2.190E+04     0.0051   1.000E+01   0.0000   0.0034   1.459E-16  -1.26490253E-16   5.00471244E-31   2.92766625E+02
    2200   2.200E+04     0.0038   1.000E+01   0.0000   0.0034   1.279E-16   7.08273139E-16   7.34386554E-31   2.92765571E+02
    2210   2.210E+04     0.0037   1.000E+01   0.0000   0.0034   1.991E-16   3.75856753E-17   8.30313162E-31   2.92764517E+02
    2220   2.220E+04     0.0037   1.000E+01   0.0000   0.0034   1.987E-16   9.90599385E-17   7.67677410E-31   2.92763463E+02
    2230   2.230E+04     0.0037   1.000E+01   0.0000   0.0034   1.524E-16   2.30754362E-16   6.07884825E-31   2.92762410E+02
    2240   2.240E+04     0.0037   1.000E+01   0.0000   0.0034   2.381E-16  -1.68521158E-16   8.93013362E-31   2.92761356E+02
    2250   2.250E+04     0.0040   1.000E+01   0.0000   0.0034   1.429E-16   3.14563190E-16   5.68594538E-31   2.92760303E+02
    2260   2.260E+04     0.0048   1.000E+01   0.0000   0.0034   2.003E-16  -4.27103376E-16   7.91028120E-31   2.92759250E+02
    2270   2.270E+04     0.0037   1.000E+01   0.0000   0.0034   2.060E-16  -2.56594514E-17   7.08454918E-31   2.92758196E+02
    2280   2.280E+04     0.0037   1.000E+01   0.0000   0.0034   1.695E-16   3.90818743E-16   6.55546137E-31   2.92757143E+02
    2290   2.290E+04     0.0043   1.000E+01   0.0000   0.0034   2.070E-16   1.59450000E-16   6.61045779E-31   2.92756091E+02
    2300   2.300E+04     0.0037   1.000E+01   0.0000   0.0034   1.422E-16   4.71989346E-16   6.61135806E-31   2.92755038E+02
    2310   2.310E+04     0.0037   1.000E+01   0.0000   0.0034   2.130E-16   2.86735335E-16   8.55345236E-31   2.92753985E+02
    2320   2.320E+04     0.0037   1.000E+01   0.0000   0.0034   1.559E-16   4.31042644E-16   5.84963584E-31   2.92752933E+02
    2330   2.330E+04     0.0037   1.000E+01   0.0000   0.0034   1.480E-16   5.05961014E-19   3.78224178E-31   2.92751880E+02
    2340   2.340E+04     0.0037   1.000E+01   0.0000   0.0034   1.609E-16   5.42101086E-18   8.15553091E-31   2.92750828E+02
    2350   2.350E+04     0.0062   1.000E+01   0.0000   0.0034   1.237E-16  -2.62015525E-17   7.32008210E-31   2.92749776E+02
    2360   2.360E+04     0.0037   1.000E+01   0.0000   0.0034   1.452E-16   6.85179633E-16   9.51090807E-31   2.92748723E+02
    2370   2.370E+04     0.0037   1.000E+01   0.0000   0.0034   2.237E-16   4.23706209E-16   7.95893893E-31   2.92747671E+02
    2380   2.380E+04     0.0037   1.000E+01   0.0000   0.0035   1.963E-16  -1.46620274E-16   8.42051826E-31   2.92746620E+02
    2390   2.390E+04     0.0037   1.000E+01   0.0000   0.0035   1.522E-16   1.26128853E-17   6.64692194E-31   2.92745568E+02
    2400   2.400E+04     0.0037   1.000E+01   0.0000   0.0035   1.967E-16  -1.24791670E-16   6.16181203E-31   2.92744516E+02
    2410   2.410E+04     0.0037   1.000E+01   0.0000   0.0035   1.270E-16  -2.98264018E-16   4.53048124E-31   2.92743465E+02
    2420   2.420E+04     0.0037   1.000E+01   0.0000   0.0035   1.935E-16   2.39644820E-16   9.64778911E-31   2.92742413E+02
    2430   2.430E+04     0.0039   1.000E+01   0.0000   0.0035   1.881E-16   7.61471326E-17   6.01622585E-31   2.92741362E+02
    2440   2.440E+04     0.0048   1.000E+01   0.0000   0.0035   1.830E-16  -7.18103239E-17   5.78443676E-31   2.92740311E+02
    2450   2.450E+04     0.0038   1.000E+01   0.0000   0.0035   2.036E-16   1.02565526E-16   6.06443700E-31   2.92739260E+02
    2460   2.460E+04     0.0044   1.000E+01   0.0000   0.0035   1.527E-16   2.47559496E-16   6.44794449E-31   2.92738209E+02
    2470   2.470E+04     0.0038   1.000E+01   0.0000   0.0035   1.453E-16  -2.47053535E-16   8.05283052E-31   2.92737158E+02
    2480   2.480E+04     0.0037   1.000E+01   0.0000   0.0035   1.461E-16  -1.32525646E-16   6.49547521E-31   2.92736108E+02
    2490   2.490E+04     0.0037   1.000E+01   0.0000   0.0035   2.201E-16  -3.09359020E-16   8.49634904E-31   2.92735057E+02
    2500   2.500E+04     0.0037   1.000E+01   0.0000   0.0035   2.008E-16   3.05166771E-16   8.11806262E-31   2.92734007E+02
    2510   2.510E+04     0.0037   1.000E+01   0.0000   0.0035   1.864E-16  -8.24716453E-17   1.12214133E-30   2.92732956E+02
    2520   2.520E+04     0.0047   1.000E+01   0.0000   0.0035   1.160E-16  -4.07515457E-16   6.00396205E-31   2.92731906E+02
    2530   2.530E+04     0.0063   1.000E+01   0.0000   0.0035   1.499E-16  -2.11672404E-16   3.80194892E-31   2.92730856E+02
    2540   2.540E+04     0.0037   1.000E+01   0.0000   0.0035   2.360E-16  -1.01083783E-16   7.96272622E-31   2.92729806E+02
    2550   2.550E+04     0.0053   1.000E+01   0.0000   0.0035   1.632E-16  -3.60316522E-17   4.15049376E-31   2.92728756E+02
    2560   2.560E+04     0.0038   1.000E+01   0.0000   0.0035   2.006E-16   1.35200011E-16   6.12521769E-31   2.92727707E+02
    2570   2.570E+04     0.0037   1.000E+01   0.0000   0.0035   1.761E-16  -3.31765865E-17   4.96374505E-31   2.92726657E+02
    2580   2.580E+04     0.0037   1.000E+01   0.0000   0.0035   1.203E-16   1.78893358E-16   5.97044134E-31   2.92725607E+02
    2590   2.590E+04     0.0037   1.000E+01   0.0000   0.0035   2.282E-16   1.55438451E-16   9.49925511E-31   2.92724558E+02
    2600   2.600E+04     0.0037   1.000E+01   0.0000   0.0035   1.186E-16   6.31330925E-16   6.03598712E-31   2.92723509E+02
    2610   2.610E+04     0.0040   1.000E+01   0.0000   0.0035   1.164E-16  -5.85469173E-18   6.89598401E-31   2.92722460E+02
    2620   2.620E+04     0.0047   1.000E+01   0.0000   0.0035   1.768E-16  -5.23452809E-16   6.89425619E-31   2.92721411E+02
    2630   2.630E+04     0.0037   1.000E+01   0.0000   0.0035   1.598E-16   9.01694807E-17   6.00576489E-31   2.92720362E+02
    2640   2.640E+04     0.0037   1.000E+01   0.0000   0.0035   1.799E-16  -7.45931095E-17   4.32030055E-31   2.92719313E+02
    2650   2.650E+04     0.0037   1.000E+01   0.0000   0.0035   2.356E-16   7.94358792E-17   7.56772480E-31   2.92718265E+02
    2660   2.660E+04     0.0042   1.000E+01   0.0000   0.0035   2.053E-16  -8.96996597E-17   5.75886740E-31   2.92717216E+02
    2670   2.670E+04     0.0037   1.000E+01   0.0000   0.0035   1.935E-16   5.09972562E-16   1.06349448E-30   2.92716168E+02
    2680   2.680E+04     0.0037   1.000E+01   0.0000   0.0035   1.672E-16  -2.87494276E-16   8.74037184E-31   2.92715119E+02
    2690   2.690E+04     0.0058   1.000E+01   0.0000   0.0035   1.150E-16  -5.98768720E-16   5.39187326E-31   2.92714071E+02
    2700   2.700E+04     0.0043   1.000E+01   0.0000   0.0035   1.646E-16   2.87747257E-16   5.19090782E-31   2.92713023E+02
    2710   2.710E+04     0.0067   1.000E+01   0.0000   0.0035   2.164E-16   2.26489834E-16   1.03532918E-30   2.92711975E+02
    2720   2.720E+04     0.0037   1.000E+01   0.0000   0.0035   2.112E-16  -5.42426347E-16   8.48967411E-31   2.92710928E+02
    2730   2.730E+04     0.0037   1.000E+01   0.0000   0.0035   1.104E-16   1.56884054E-16   7.16996698E-31   2.92709880E+02
    2740   2.740E+04     0.0037   1.000E+01   0.0000   0.0035   2.127E-16   4.91107444E-16   8.11865758E-31   2.92708832E+02
    2750   2.750E+04     0.0037   1.000E+01   0.0000   0.0035   2.272E-16  -1.50631822E-16   9.32852046E-31   2.92707785E+02
    2760   2.760E+04     0.0037   1.000E+01   0.0000   0.0035   1.830E-16   7.82793969E-17   6.14619123E-31   2.92706738E+02
    2770   2.770E+04     0.0037   1.000E+01   0.0000   0.0035   1.764E-16  -1.23237647E-16   4.36788916E-31   2.92705690E+02
    2780   2.780E+04     0.0037   1.000E+01   0.0000   0.0035   1.792E-16   1.03505167E-16   6.01860547E-31   2.92704643E+02
    2790   2.790E+04     0.0040   1.000E+01   0.0000   0.0035   1.670E-16  -1.35705972E-16   5.86398000E-31   2.92703597E+02
    2800   2.800E+04     0.0047   1.000E+01   0.0000   0.0035   1.264E-16   4.84240830E-16   5.81881385E-31   2.92702550E+02
    2810   2.810E+04     0.0037   1.000E+01   0.0000   0.0035   1.945E-16  -1.37946656E-16   8.25529203E-31   2.92701503E+02
    2820   2.820E+04     0.0043   1.000E+01   0.0000   0.0035   1.855E-16  -1.27899716E-16   7.50937535E-31   2.92700456E+02
    2830   2.830E+04     0.0040   1.000E+01   0.0000   0.0035   1.654E-16  -8.09537622E-17   6.36763346E-31   2.92699410E+02
    2840   2.840E+04     0.0052   1.000E+01   0.0000   0.0035   2.108E-16   5.35234472E-17   8.18784728E-31   2.92698364E+02
    2850   2.850E+04     0.0048   1.000E+01   0.0000   0.0035   2.028E-16   1.04806210E-18   7.42055897E-31   2.92697318E+02
    2860   2.860E+04     0.0042   1.000E+01   0.0000   0.0035   1.439E-16   4.34259110E-16   6.45661912E-31   2.92696271E+02
    2870   2.870E+04     0.0039   1.000E+01   0.0000   0.0036   1.845E-16  -1.87747676E-16   6.61889146E-31   2.92695226E+02
    2880   2.880E+04     0.0055   1.000E+01   0.0000   0.0036   1.911E-16  -5.46076494E-17   6.71671182E-31   2.92694180E+02
    2890   2.890E+04     0.0062   1.000E+01   0.0000   0.0036   2.132E-16   3.09503580E-16   7.46761782E-31   2.92693134E+02
    2900   2.900E+04     0.0038   1.000E+01   0.0000   0.0036   1.892E-16  -1.46584134E-16   7.99420251E-31   2.92692088E+02
    2910   2.910E+04     0.0050   1.000E+01   0.0000   0.0036   1.773E-16   7.29668062E-17   6.61443942E-31   2.92691043E+02
    2920   2.920E+04     0.0037   1.000E+01   0.0000   0.0036   2.165E-16  -4.70905144E-17   5.02080219E-31   2.92689998E+02
    2930   2.930E+04     0.0037   1.000E+01   0.0000   0.0036   1.588E-16   1.37549116E-16   6.23689132E-31   2.92688952E+02
    2940   2.940E+04     0.0037   1.000E+01   0.0000   0.0036   2.064E-16   1.81965265E-16   5.99257177E-31   2.92687907E+02
    2950   2.950E+04     0.0037   1.000E+01   0.0000   0.0036   1.560E-16  -3.17671237E-17   7.58111039E-31   2.92686862E+02
    2960   2.960E+04     0.0038   1.000E+01   0.0000   0.0036   9.793E-17  -3.81711445E-16   4.68431092E-31   2.92685818E+02
    2970   2.970E+04     0.0048   1.000E+01   0.0000   0.0036   1.572E-16  -1.30682502E-16   7.18418555E-31   2.92684773E+02
    2980   2.980E+04     0.0038   1.000E+01   0.0000   0.0036   1.791E-16  -6.27897618E-16   9.95988819E-31   2.92683728E+02
    2990   2.990E+04     0.0037   1.000E+01   0.0000   0.0036   1.771E-16  -2.66569174E-16   4.75527191E-31   2.92682684E+02
    3000   3.000E+04     0.0037   1.000E+01   0.0000   0.0036   1.948E-16   1.47632196E-16   6.54345461E-31   2.92681640E+02
    3010   3.010E+04     0.0039   1.000E+01   0.0000   0.0036   1.785E-16   1.57787556E-16   7.01982991E-31   2.92680595E+02
    3020   3.020E+04     0.0040   1.000E+01   0.0000   0.0036   1.452E-16   2.39102719E-16   5.57831231E-31   2.92679551E+02
    3030   3.030E+04     0.0037   1.000E+01   0.0000   0.0036   1.197E-16   8.30137463E-17   4.95380048E-31   2.92678507E+02
    3040   3.040E+04     0.0037   1.000E+01   0.0000   0.0036   1.380E-16   1.62630326E-17   5.78970485E-31   2.92677463E+02
    3050   3.050E+04     0.0037   1.000E+01   0.0000   0.0036   1.129E-16  -7.49183701E-17   4.10846351E-31   2.92676420E+02
    3060   3.060E+04     0.0046   1.000E+01   0.0000   0.0036   1.987E-16   1.52655666E-16   5.70330006E-31   2.92675376E+02
    3070   3.070E+04     0.0073   1.000E+01   0.0000   0.0036   1.866E-16  -1.95120251E-16   6.54374968E-31   2.92674333E+02
    3080   3.080E+04     0.0040   1.000E+01   0.0000   0.0036   9.317E-17   3.88108238E-16   6.57693394E-31   2.92673289E+02
    3090   3.090E+04     0.0037   1.000E+01   0.0000   0.0036   1.965E-16  -3.84168970E-16   7.16270023E-31   2.92672246E+02
    3100   3.100E+04     0.0037   1.000E+01   0.0000   0.0036   9.936E-17   5.08852220E-16   6.14784967E-31   2.92671203E+02
    3110   3.110E+04     0.0037   1.000E+01   0.0000   0.0036   2.121E-16  -1.21177663E-16   8.86773483E-31   2.92670160E+02
    3120   3.120E+04     0.0037   1.000E+01   0.0000   0.0036   1.161E-16   4.94540751E-16   5.63707532E-31   2.92669117E+02
    3130   3.130E+04     0.0037   1.000E+01   0.0000   0.0036   2.239E-16   2.48354578E-16   9.61150093E-31   2.92668075E+02
    3140   3.140E+04     0.0037   1.000E+01   0.0000   0.0036   1.450E-16  -2.71411944E-17   9.13724674E-31   2.92667032E+02
    3150   3.150E+04     0.0040   1.000E+01   0.0000   0.0036   2.265E-16   2.61834825E-16   7.26099308E-31   2.92665990E+02
    3160   3.160E+04     0.0047   1.000E+01   0.0000   0.0036   2.414E-16  -2.32452946E-16   6.03347292E-31   2.92664947E+02
    3170   3.170E+04     0.0044   1.000E+01   0.0000   0.0036   1.895E-16   2.26272993E-16   8.92021683E-31   2.92663905E+02
    3180   3.180E+04     0.0042   1.000E+01   0.0000   0.0036   1.268E-16   2.80519242E-16   3.91656537E-31   2.92662863E+02
    3190   3.190E+04     0.0037   1.000E+01   0.0000   0.0036   1.752E-16   5.20706163E-16   5.23770315E-31   2.92661821E+02
    3200   3.200E+04     0.0037   1.000E+01   0.0000   0.0036   1.528E-16  -3.14960731E-16   6.76934889E-31   2.92660779E+02
    3210   3.210E+04     0.0037   1.000E+01   0.0000   0.0036   1.610E-16   4.28440558E-16   6.56687213E-31   2.92659737E+02
    3220   3.220E+04     0.0037   1.000E+01   0.0000   0.0036   1.314E-16  -3.80916363E-17   5.53733865E-31   2.92658696E+02
    3230   3.230E+04     0.0037   1.000E+01   0.0000   0.0036   1.206E-16   1.46692554E-16   5.43946041E-31   2.92657654E+02
    3240   3.240E+04     0.0051   1.000E+01   0.0000   0.0036   1.718E-16  -3.37042315E-16   6.50578968E-31   2.92656613E+02
    3250   3.250E+04     0.0063   1.000E+01   0.0000   0.0036   2.086E-16   7.35450474E-17   6.59830516E-31   2.92655572E+02
    3260   3.260E+04     0.0039   1.000E+01   0.0000   0.0036   1.334E-16   1.79543880E-16   5.60325578E-31   2.92654531E+02
    3270   3.270E+04     0.0051   1.000E+01   0.0000   0.0036   2.176E-16   5.40294083E-17   7.50632847E-31   2.92653490E+02
    3280   3.280E+04     0.0037   1.000E+01   0.0000   0.0036   2.054E-16  -1.96493574E-16   7.07751189E-31   2.92652449E+02
    3290   3.290E+04     0.0037   1.000E+01   0.0000   0.0036   1.558E-16   7.21717246E-17   6.05615881E-31   2.92651408E+02
    3300   3.300E+04     0.0037   1.000E+01   0.0000   0.0036   1.704E-16  -4.91866386E-17   5.77099788E-31   2.92650368E+02
    3310   3.310E+04     0.0037   1.000E+01   0.0000   0.0036   9.562E-17  -1.11094583E-16   5.43589965E-31   2.92649327E+02
    3320   3.320E+04     0.0039   1.000E+01   0.0000   0.0036   1.651E-16   6.25223253E-17   5.48909135E-31   2.92648287E+02
    3330   3.330E+04     0.0047   1.000E+01   0.0000   0.0036   1.831E-16  -2.28947359E-16   5.19471768E-31   2.92647247E+02
    3340   3.340E+04     0.0037   1.000E+01   0.0000   0.0036   1.754E-16   2.53161207E-16   5.87255808E-31   2.92646207E+02
    3350   3.350E+04     0.0037   1.000E+01   0.0000   0.0036   1.756E-16   4.84638371E-17   8.07633728E-31   2.92645167E+02
    3360   3.360E+04     0.0037   1.000E+01   0.0000   0.0036   1.425E-16  -9.93851991E-17   6.42770843E-31   2.92644127E+02
    3370   3.370E+04     0.0037   1.000E+01   0.0000   0.0036   2.305E-16  -3.97540797E-17   5.45824136E-31   2.92643087E+02
    3380   3.380E+04     0.0042   1.000E+01   0.0000   0.0036   1.768E-16  -1.66497314E-16   5.75741564E-31   2.92642048E+02
    3390   3.390E+04     0.0037   1.000E+01   0.0000   0.0036   1.451E-16   2.04805790E-16   6.76079965E-31   2.92641008E+02
    3400   3.400E+04     0.0037   1.000E+01   0.0000   0.0036   1.714E-16   9.17704859E-16   8.80597341E-31   2.92639969E+02
    3410   3.410E+04     0.0037   1.000E+01   0.0000   0.0036   2.084E-16   4.23923049E-17   8.26283860E-31   2.92638930E+02
    3420   3.420E+04     0.0037   1.000E+01   0.0000   0.0036   2.006E-16  -4.08491239E-16   7.24999171E-31   2.92637891E+02
    3430   3.430E+04     0.0063   1.000E+01   0.0000   0.0036   1.331E-16   4.89806401E-16   5.43857769E-31   2.92636852E+02
    3440   3.440E+04     0.0037   1.000E+01   0.0000   0.0036   1.575E-16  -5.01262804E-16   8.75559266E-31   2.92635813E+02
    3450   3.450E+04     0.0037   1.000E+01   0.0000   0.0036   2.108E-16   1.53053207E-16   6.95313853E-31   2.92634774E+02
    3460   3.460E+04     0.0037   1.000E+01   0.0000   0.0036   1.360E-16   1.19406799E-16   5.97016884E-31   2.92633736E+02
    3470   3.470E+04     0.0037   1.000E+01   0.0000   0.0036   1.926E-16   2.52582966E-16   6.15275707E-31   2.92632697E+02
    3480   3.480E+04     0.0037   1.000E+01   0.0000   0.0036   1.156E-16   8.85793175E-17   5.61180815E-31   2.92631659E+02
    3490   3.490E+04     0.0037   1.000E+01   0.0000   0.0036   1.602E-16  -1.49150079E-16   6.88428026E-31   2.92630621E+02
    3500   3.500E+04     0.0037   1.000E+01   0.0000   0.0036   1.777E-16   6.78385299E-16   7.24254921E-31   2.92629583E+02
    3510   3.510E+04     0.0039   1.000E+01   0.0000   0.0036   1.092E-16   1.73291647E-16   5.68817955E-31   2.92628545E+02
    3520   3.520E+04     0.0047   1.000E+01   0.0000   0.0036   1.480E-16   4.38379078E-17   3.80766569E-31   2.92627507E+02
    3530   3.530E+04     0.0038   1.000E+01   0.0000   0.0037   1.741E-16   2.61003603E-16   4.90125556E-31   2.92626469E+02
    3540   3.540E+04     0.0037   1.000E+01   0.0000   0.0037   1.998E-16  -1.12034224E-18   7.29251472E-31   2.92625432E+02
    3550   3.550E+04     0.0042   1.000E+01   0.0000   0.0037   1.421E-16   1.74411989E-16   6.33608508E-31   2.92624395E+02
    3560   3.560E+04     0.0038   1.000E+01   0.0000   0.0037   1.119E-16   4.63351868E-16   5.44198944E-31   2.92623357E+02
    3570   3.570E+04     0.0037   1.000E+01   0.0000   0.0037   2.257E-16   3.31440604E-16   8.54569660E-31   2.92622320E+02
    3580   3.580E+04     0.0037   1.000E+01   0.0000   0.0037   1.987E-16  -5.06141714E-16   7.70557277E-31   2.92621283E+02
    3590   3.590E+04     0.0037   1.000E+01   0.0000   0.0037   1.892E-16  -5.31620465E-17   6.61014996E-31   2.92620246E+02
    3600   3.600E+04     0.0059   1.000E+01   0.0000   0.0037   2.177E-16   2.64870591E-16   9.23232657E-31   2.92619209E+02
